pi0,seed,method,layer,context,n_ctx_rows,delta_MD,z_MD,delta_MO,z_MO,delta_AD,z_AD,delta_AO,z_AO,delta_P_M,z_P_M,delta_P_D,z_P_D,delta_chi,z_chi,delta_det,z_det
"0.035,0.015,0.465,0.485",1,sgd_accum,0,Octx,25209,2.200443811106418e-05,0.0001177036926033,-1.123677976686846e-05,-8.713212382638096e-05,-0.0001108474300581,-0.0002409427817735,0.0001000797717136,0.0002174357642663,1.0767658344296017e-05,4.644235411451167e-05,-8.884299194725856e-05,-0.0001935448117566,0.0002441684196505,0.000266016642024,-3.3758236809940533e-08,-0.0004068794423032
"0.035,0.015,0.465,0.485",1,sgd_accum,0,Dctx,26180,1.4838563371480032e-05,7.937279256740234e-05,-1.1691198113711244e-06,-9.065576996767392e-06,-0.0001558363263307,-0.0003387325980207,0.0001421668827703,0.0003088752530029,1.3669443560230938e-05,5.895814280816892e-05,-0.0001409977629593,-0.0003071641881024,0.0003140108922839,0.0003421086283144,-4.157005398679085e-08,-0.000501033287902
"0.035,0.015,0.465,0.485",1,sgd_accum,1,all,61440,-1.2557490991879748e-06,-6.717113393748167e-06,7.787517745196183e-06,6.038589120303403e-05,3.5794866141321686e-06,7.780527357992133e-06,-1.0111255260163725e-05,-2.196796093296052e-05,6.531768646001039e-06,2.8172393918157656e-05,2.323737514961532e-06,5.062271430165353e-06,-2.2734008718650103e-05,-2.4768250815304856e-05,3.288911355508095e-09,3.964041207625806e-05
"0.035,0.015,0.465,0.485",1,sgd_accum,1,Octx,25209,8.192041983662298e-07,4.3819959708661735e-06,3.2247617744389774e-06,2.5005415080703535e-05,3.837492209464061e-06,8.341339510514044e-06,-7.881458182249654e-06,-1.7123449165066267e-05,4.043965972772087e-06,1.7442167435968726e-05,4.65669640777834e-06,1.0144631668710724e-05,-1.4124507967732294e-05,-1.5388370802399255e-05,-1.2651849919613408e-08,-0.0001524895292481
"0.035,0.015,0.465,0.485",1,sgd_accum,1,Dctx,26180,-1.760906557456568e-06,-9.419245476567854e-06,8.862873989648636e-06,6.87244076991365e-05,7.771443078187033e-07,1.6892345746506586e-06,-7.879111740077015e-06,-1.7118351227307435e-05,7.101967432190597e-06,3.063173773248923e-05,-9.837622495321374e-07,-2.1431299782429083e-06,-1.9280036595028902e-05,-2.100521681080304e-05,1.1349341796616271e-08,0.0001367907301176
"0.035,0.015,0.465,0.485",1,sgd_accum,2,all,61440,2.7931935822082596e-06,1.4941040399324214e-05,8.59854455855295e-06,6.667474710250413e-05,-4.194235881713327e-06,-9.11677302960235e-06,-7.197502259055262e-06,-1.5637469767454062e-05,1.1391738140767767e-05,4.913409395029565e-05,-1.401042299511501e-06,-3.0521762288576098e-06,-8.808617353690151e-06,-9.59681359553905e-06,-1.0985463345965208e-08,-0.0001324049956996
"0.035,0.015,0.465,0.485",1,sgd_accum,2,Octx,25209,2.3894750295081623e-06,1.2781514026261284e-05,3.06876990440535e-06,2.3795824502470945e-05,-3.0742669589164182e-06,-6.682360002460752e-06,-2.383977975008901e-06,-5.179488962796283e-06,5.458244933919554e-06,2.3542142215082005e-05,-6.847919294028414e-07,-1.491821945251506e-06,1.0994108987803704e-08,1.1977863309136992e-08,-1.0900679531361653e-08,-0.0001313831179459
"0.035,0.015,0.465,0.485",1,sgd_accum,2,Dctx,26180,1.465902835677308e-06,7.841244383793507e-06,1.2240288554104787e-05,9.49135214976379e-05,-4.81038394399196e-06,-1.0456059182037097e-05,-8.895807445787148e-06,-1.9327249229491516e-05,1.3706191389785724e-05,5.911664112401e-05,-3.3444811083370225e-06,-7.28596541324184e-06,-1.4859809220220964e-05,-1.6189466907878734e-05,-7.77769317865204e-09,-9.37425577275366e-05
"0.035,0.015,0.465,0.485",1,sgd_quarter,0,all,61440,3.7286404591399143e-06,1.9944828775713023e-05,3.1968868930587237e-07,2.4789267957910297e-06,-3.518575256099604e-05,-7.648127788256704e-05,3.113742341271924e-05,6.76499290625752e-05,4.048329148343886e-06,1.7460986397203378e-05,-3.145711210205408e-05,-6.852944398600602e-05,6.973212774348237e-05,7.597176772517767e-05,-1.1576486773280128e-08,-0.00013952845075
"0.035,0.015,0.465,0.485",1,sgd_quarter,0,Octx,25209,4.469253635882771e-06,2.3906434396057683e-05,-1.1183502216492204e-06,-8.6718999585018e-06,-2.749075413699722e-05,-5.975509555204737e-05,2.413985072322463e-05,5.244683117679601e-05,3.350903414048902e-06,1.4452895697719112e-05,-2.30215005014801e-05,-5.015243052101318e-05,5.7218208717699055e-05,6.233810157554048e-05,-8.922277162002581e-09,-0.0001075379373688
"0.035,0.015,0.465,0.485",1,sgd_quarter,0,Dctx,26180,2.2807889166739166e-06,1.220014236156694e-05,1.6098775967990768e-06,1.2483296551135105e-05,-3.6161982695163526e-05,-7.860325404434351e-05,3.227131618164575e-05,7.011345227596708e-05,3.890666513366429e-06,1.6780966313901897e-05,-3.388119377846024e-05,-7.381031557147913e-05,6.910421019659939e-05,7.528766403343544e-05,-1.1738116224004697e-08,-0.0001414765294112
"0.035,0.015,0.465,0.485",1,sgd_quarter,1,all,61440,-2.309894384068486e-07,-1.2355830090105851e-06,1.8520314288552228e-06,1.436100334236012e-05,7.305602232581624e-07,1.5879773879526208e-06,-2.3516022137069413e-06,-5.109148590492717e-06,1.621041990443207e-06,6.9917714462529525e-06,4.995707848735335e-07,1.0883169442881054e-06,-5.1651833042114725e-06,-5.627364587081552e-06,1.160950320112154e-09,1.399263893574897e-05
"0.035,0.015,0.465,0.485",1,sgd_quarter,1,Octx,25209,3.684131322343252e-07,1.9706745452289296e-06,6.477048188521246e-07,5.022426144327193e-06,7.705574577765802e-07,1.6749171117068405e-06,-1.7866754088168306e-06,-3.881774771862882e-06,1.0161179510634776e-06,4.382652959118139e-06,1.1389705899835708e-06,2.4812519660026473e-06,-2.836524553248901e-06,-3.0903371441484594e-06,-2.9370240384809093e-09,-3.539920374207614e-05
"0.035,0.015,0.465,0.485",1,sgd_quarter,1,Dctx,26180,-4.461806588529274e-07,-2.3866599478752625e-06,2.171895868418512e-06,1.6841292939016655e-05,1.3536598164816566e-07,2.9423736895587245e-07,-1.8610811912494784e-06,-4.043430597930939e-06,1.725715209555251e-06,7.443241074362262e-06,-3.1081467711632885e-07,-6.771110118554451e-07,-4.614523700041391e-06,-5.027431888949336e-06,3.174668138888329e-09,3.826346764261122e-05
"0.035,0.015,0.465,0.485",1,sgd_quarter,2,all,61440,6.319861223135593e-07,3.3805498643004944e-06,2.2084839457477804e-06,1.7125003837562768e-05,-9.948285279501287e-07,-2.162402437172856e-06,-1.845641540104976e-06,-4.009886033538696e-06,2.840470068053901e-06,1.2251328240007882e-05,-3.628424056448101e-07,-7.904536256448039e-07,-2.427310835579232e-06,-2.6445069290843237e-06,-2.602907456095227e-09,-3.1372181552773816e-05
"0.035,0.015,0.465,0.485",1,sgd_quarter,2,Octx,25209,5.038811906226702e-07,2.695305213898196e-06,8.457141339486047e-07,6.557827969379742e-06,-6.687151679329976e-07,-1.4535482932846294e-06,-6.808801566300636e-07,-1.479296911809452e-06,1.349595324555881e-06,5.820985582024557e-06,-1.6483397731198664e-07,-3.590914759926349e-07,-3.539979320425655e-07,-3.856737136612713e-07,-2.7988337267142883e-09,-3.373363106125538e-05
"0.035,0.015,0.465,0.485",1,sgd_quarter,2,Dctx,26180,2.71993246407305e-07,1.454916017565119e-06,3.148446992494302e-06,2.4413655771707147e-05,-1.1642665874119147e-06,-2.530700352276848e-06,-2.256173651479507e-06,-4.901818157924157e-06,3.4204402389022633e-06,1.4752817346472885e-05,-8.92273341026499e-07,-1.943821026727026e-06,-3.968360810104742e-06,-4.323450258452124e-06,-1.632747546477992e-09,-1.9679090909669125e-05
"0.035,0.015,0.465,0.485",1,adam_first,0,all,61440,0.7072600838264134,3.783196965863566,-0.5171757478837538,-4.010278944638137,-0.9043714367764248,-1.9657809803911197,0.7142871008337596,1.5518776573522663,0.1900843359426547,0.8198592265092652,-0.1971113529499987,-0.4294078673582615,2.8430943693203337,3.097494828227914,-0.0006990756660499,-8.425781202127569
"0.035,0.015,0.465,0.485",1,adam_first,0,Octx,25209,0.6752359618972394,3.611897095154856,-0.5244360626912355,-4.066576804162735,-0.5075821865344176,-1.1033026560759975,0.3567822873284152,0.7751539396381542,0.1507998992059934,0.6504201837967305,0.1676537753628323,0.365234417275686,2.0640364984512996,2.2487267563879483,-0.0006198935525484,-7.471419327031245
"0.035,0.015,0.465,0.485",1,adam_first,0,Dctx,26180,0.5670404415656065,3.033149653302721,-0.3642896233738584,-2.8247709068807887,-1.050955205586057,-2.2844018180716223,0.848204387394306,1.8428296354909857,0.2027508181917364,0.8744914627102448,-0.4839147640204431,-1.0542102405126643,2.8304896579198373,3.083762245589907,-0.0006066585321231,-7.31190099199986
"0.035,0.015,0.465,0.485",1,adam_first,1,all,61440,0.0824158544177891,0.440849720636799,-0.0230921269658215,-0.1790607369678131,-0.0962236995209334,-0.2091560068010895,0.0368999720689597,0.0801697834720787,0.0593237274519682,0.2558711903388512,-0.0138078451031426,-0.0300804455441883,0.2386316529735035,0.2599844447349837,0.0001159080658044,1.3970104374368533
"0.035,0.015,0.465,0.485",1,adam_first,1,Octx,25209,0.0973298674967291,0.520626100386435,-0.0800293692371833,-0.6205629241467944,-0.1543698264066381,-0.3355449501789913,0.1370693281470865,0.2978001809236874,0.0173004982595466,0.0746193685605734,-0.0570399589099068,-0.1242617776355034,0.4687983912876378,0.5107465331311396,0.0002970571756263,3.5803545852080374
"0.035,0.015,0.465,0.485",1,adam_first,1,Dctx,26180,0.0659133669586281,0.352576450431969,0.0041890123772779,0.0324823973362379,-0.094774042874135,-0.206004970237472,0.0246716635382235,0.0536022607296006,0.0701023793359077,0.3023609610638057,-0.0288606759155061,-0.0628730974138215,0.1811700609937068,0.1973811819309733,-1.0461767080396146e-05,-0.1260930178060901
"0.035,0.015,0.465,0.485",1,adam_first,2,all,61440,0.1251362317118135,0.6693648107079175,-0.0509791598085222,-0.3953020845080533,-0.0864610983684272,-0.1879355935014981,0.0123040264651375,0.0267320293820647,0.0741570719032911,0.3198493937405032,0.0386751333433834,0.0842539320045734,0.2748805163538988,0.2994768611885241,4.221738115356103e-05,0.5088353576039368
"0.035,0.015,0.465,0.485",1,adam_first,2,Octx,25209,0.0299386825365187,0.1601446702906382,-0.1057376457388325,-0.8199097813406321,0.0100452308896209,0.0218347495547184,0.0657537323126927,0.1428581699774226,-0.0757989632023128,-0.3269310910500297,0.0399839134261383,0.0871051146268108,0.1913848296984213,0.2085099694857675,2.555644642892061e-05,0.3080253488591578
"0.035,0.015,0.465,0.485",1,adam_first,2,Dctx,26180,0.1969233805607392,1.0533606418368635,-0.0167080155599456,-0.1295571249829701,-0.155327329326577,-0.3376262200556626,-0.0248880356742142,-0.0540723561339914,0.180215365000795,0.7772930316531225,0.0415960512341603,0.0906171632616045,0.3440706897730435,0.3748581804449888,0.000100520423621,1.211547099847209
"0.035,0.015,0.465,0.485",2,sgd_accum,0,all,61440,8.96711745328658e-06,5.168578625816408e-05,-5.036604609511389e-06,-4.423633576704755e-05,5.823247663795241e-05,0.0001272424999797,-6.216298948193418e-05,-0.000135486555042,3.930512843677884e-06,1.852380336485317e-05,6.719959409105258e-05,0.0001469185982239,-0.0001063917440569,-0.0001164205910165,-4.098680248443783e-09,-4.874912384602424e-05
"0.035,0.015,0.465,0.485",2,sgd_accum,0,Octx,26706,5.949654882307095e-07,3.4293360398001585e-06,2.599417596662295e-07,2.2830600874957374e-06,3.55304450156388e-05,7.76367915328322e-05,-3.638535226405406e-05,-7.930323289361835e-05,8.549072478260843e-07,4.029024807638052e-06,3.612541050362831e-05,7.898105253832136e-05,-7.158077355059393e-05,-7.832822025857893e-05,-2.4087240066939454e-09,-2.864902305023647e-05
"0.035,0.015,0.465,0.485",2,sgd_accum,0,Dctx,24859,8.310490556222557e-06,4.7901038525148296e-05,-6.0257430823531975e-06,-5.292390705705987e-05,2.6144209401393563e-05,5.712713517078956e-05,-2.8428956875496647e-05,-6.19619722700177e-05,2.284747473871621e-06,1.076760581317447e-05,3.4454699957439793e-05,7.532837494697357e-05,-4.023693263805656e-05,-4.4029802499628715e-05,-1.302076576305342e-08,-0.0001548671485154
"0.035,0.015,0.465,0.485",2,sgd_accum,1,all,61440,-5.945823886828129e-06,-3.427127883003804e-05,7.194620783606105e-06,6.319012219048376e-05,3.145688752181804e-05,6.873575092369918e-05,-3.27056844185837e-05,-7.128325952623721e-05,1.248796896786292e-06,5.885356206357654e-06,2.5511063635024947e-05,5.5774886130747106e-05,-7.7303016610985e-05,-8.458986137496943e-05,6.389619597341866e-10,7.599723281611695e-06
"0.035,0.015,0.465,0.485",2,sgd_accum,1,Octx,26706,-3.86921610013409e-06,-2.2301868730946628e-05,4.560560776192063e-06,4.005525813971539e-05,1.38427745351112e-05,3.02475412380957e-05,-1.4534119211190524e-05,-3.167765512737217e-05,6.913446761235395e-07,3.258183689298753e-06,9.97355843503652e-06,2.1805209456997627e-05,-3.68066706228198e-05,-4.0276192342228115e-05,1.029022991056993e-09,1.2239054083443149e-05
"0.035,0.015,0.465,0.485",2,sgd_accum,1,Dctx,24859,-6.601995813735489e-06,-3.8053404149508594e-05,6.678378645027209e-06,5.865598414515283e-05,2.339646716454414e-05,5.1123104229596984e-05,-2.3472849995682575e-05,-5.1159952399954545e-05,7.63828312107885e-08,3.599786089174704e-07,1.679447135070419e-05,3.671778411957635e-05,-6.014969161937528e-05,-6.581960573977247e-05,-1.2718361868418294e-09,-1.5127039931389754e-05
"0.035,0.015,0.465,0.485",2,sgd_accum,2,all,61440,6.387245106562491e-07,3.681559732835839e-06,2.8112958097165005e-06,2.4691520383446872e-05,-1.9623905122451215e-06,-4.287976214148837e-06,-1.4876298081257633e-06,-3.242344674228572e-06,3.450020320400184e-06,1.62593281237165e-05,-1.3236660015909198e-06,-2.893933454523433e-06,-1.697810594990382e-06,-1.8578519851809028e-06,5.431195071915929e-09,6.459786690929952e-05
"0.035,0.015,0.465,0.485",2,sgd_accum,2,Octx,26706,-7.495796189037122e-07,-4.320520185885779e-06,1.6329178725843895e-06,1.4341864984844151e-05,-6.962565285088848e-07,-1.5213747796692457e-06,-1.870817251454187e-07,-4.0775160047039177e-07,8.83338253662227e-07,4.1630150482298874e-06,-1.4458361474266195e-06,-3.1610342728212528e-06,-1.8733226880727e-06,-2.0499084439628006e-06,1.4487201311408726e-09,1.723087257612493e-05
"0.035,0.015,0.465,0.485",2,sgd_accum,2,Dctx,24859,6.151371704520224e-07,3.545604089280905e-06,2.008000252260047e-06,1.7636201422590695e-05,-2.4126648705089152e-06,-5.271860780461451e-06,-2.1047255221456014e-07,-4.5873278084145667e-07,2.623137422777209e-06,1.2362377061474078e-05,-1.797527700029922e-06,-3.929938171938342e-06,8.09329236367346e-07,8.856193575930274e-07,1.5893528507576107e-10,1.8903538275773635e-06
"0.035,0.015,0.465,0.485",2,sgd_quarter,0,all,61440,2.3026071610768177e-06,1.3272053386600251e-05,-1.300798092706636e-06,-1.1424867674829873e-05,1.4645850816788738e-05,3.20023255037619e-05,-1.564765988515466e-05,-3.410465857543651e-05,1.001809068347737e-06,4.721346788383895e-06,1.6948457977612696e-05,3.705444536994022e-05,-2.6690105448148145e-05,-2.9206005391791395e-05,-1.0979342667691894e-09,-1.3058675061526738e-05
"0.035,0.015,0.465,0.485",2,sgd_quarter,0,Octx,26706,4.06944105004109e-07,2.3455950186704947e-06,-1.1071875505005213e-07,-9.72439252994835e-07,8.532321521023936e-06,1.8643787515953335e-05,-8.82854687113242e-06,-1.9242147322160652e-05,2.962253499350467e-07,1.3960570419475052e-06,8.939265625653992e-06,1.9543933153725036e-05,-1.6843205532052787e-05,-1.8430903262628953e-05,-3.571132053787103e-11,-4.247454014659329e-07
"0.035,0.015,0.465,0.485",2,sgd_quarter,0,Dctx,24859,2.1999647544845875e-06,1.268043032425203e-05,-1.6323217808619094e-06,-1.4336629530479954e-05,6.641210734588321e-06,1.4511563058101228e-05,-7.208853708139445e-06,-1.5711965638364536e-05,5.676429735983338e-07,2.6751997112257234e-06,8.841175488769721e-06,1.9329478504027157e-05,-1.001777790704466e-05,-1.0962087659613024e-05,-3.722140212911326e-09,-4.42706098579844e-05
"0.035,0.015,0.465,0.485",2,sgd_quarter,1,all,61440,-1.421041725475886e-06,-8.190776943594026e-06,1.8110204680431231e-06,1.5906134333845022e-05,8.278023572898973e-06,1.8088126679813656e-05,-8.668002315425247e-06,-1.8892234472653175e-05,3.89978742545183e-07,1.8378999969429137e-06,6.856981847292773e-06,1.4991432235239313e-05,-2.017808808162068e-05,-2.208014316214493e-05,5.3707687815616024e-11,6.387916514837114e-07
"0.035,0.015,0.465,0.485",2,sgd_quarter,1,Octx,26706,-6.768754896942167e-07,-3.9014590882717795e-06,8.725122448031639e-07,7.663246892377659e-06,3.442656850341551e-06,7.52247353196396e-06,-3.638293605375738e-06,-7.929796667312152e-06,1.9563675513464772e-07,9.220010027142232e-07,2.7657813606484135e-06,6.04683296077542e-06,-8.630338190144751e-06,-9.443863165098116e-06,1.1658354952613208e-10,1.386628268066632e-06
"0.035,0.015,0.465,0.485",2,sgd_quarter,1,Dctx,24859,-1.62018900845044e-06,-9.338646808724916e-06,1.7631249366553455e-06,1.548546942713192e-05,6.562586329602015e-06,1.4339762605373205e-05,-6.705522257734498e-06,-1.4614935961573967e-05,1.4293592810268094e-07,6.736314397765237e-07,4.942397320855369e-06,1.0805572504830932e-05,-1.665142253215351e-05,-1.822104214611917e-05,-3.5658770302880996e-10,-4.241203763948409e-06
"0.035,0.015,0.465,0.485",2,sgd_quarter,2,all,61440,1.9344811080699018e-07,1.1150202681410322e-06,6.870674182135442e-07,6.034490964269149e-06,-5.289355653519331e-07,-1.155765434501425e-06,-3.515799636453963e-07,-7.662816491471885e-07,8.805155290275546e-07,4.149712052370225e-06,-3.354874545757517e-07,-7.334768492979162e-07,-3.1626370572108004e-07,-3.460757962332694e-07,1.5352803714433246e-09,1.826040784573959e-05
"0.035,0.015,0.465,0.485",2,sgd_quarter,2,Octx,26706,-1.475074346991085e-07,-8.502216884149202e-07,4.455666877411955e-07,3.913397841138632e-06,-2.0905183681525746e-07,-4.567945565342083e-07,-8.900741618195392e-08,-1.9399498467162124e-07,2.980592530079567e-07,1.4046998988122084e-06,-3.56559271549798e-07,-7.795462021524087e-07,-4.730297017947552e-07,-5.176190872656764e-07,5.345656359948036e-10,6.358048155338271e-06
"0.035,0.015,0.465,0.485",2,sgd_quarter,2,Dctx,24859,2.0312545268407097e-07,1.17079973421936e-06,4.3725753132571586e-07,3.840418788456605e-06,-6.647940045995079e-07,-1.4526267127994411e-06,2.4411020587658842e-08,5.3204730210802855e-08,6.403829840737776e-07,3.018010358180298e-06,-4.616685519165081e-07,-1.00934681837169e-06,4.550729465385617e-07,4.979696673017753e-07,2.566392636070234e-10,3.0524311453867353e-06
"0.035,0.015,0.465,0.485",2,adam_first,0,all,61440,-0.409202539754526,-2.3586124656255674,0.253313342692248,2.2248429150952447,2.4746729544994603,5.40735327677005,-2.3187837574372225,-5.053875719313836,-0.1558891970622754,-0.7346778773999313,2.0654704147449783,4.515741830170677,-5.455972594383459,-5.970271092356643,1.0176745287391388e-05,0.1210407707585513
"0.035,0.015,0.465,0.485",2,adam_first,0,Octx,26706,-0.0339021897733359,-0.1954096557156313,-0.092038716676334,-0.8083730787153157,2.563382167720611,5.601189821481514,-2.4374412612709127,-5.31249417634592,-0.1259409064496737,-0.5935369452913842,2.5294799779472363,5.530206805894076,-4.94268690208855,-5.408601348270464,0.0002037815439675,2.4237488953127935
"0.035,0.015,0.465,0.485",2,adam_first,0,Dctx,24859,-0.7147066153399828,-4.11951483296554,0.6012401376159049,5.280672728205925,1.0583478016067918,2.312572432076544,-0.9448813238827264,-2.059404101433683,-0.1134664777240804,-0.5347471959655575,0.3436411862668204,0.751303368141515,-3.3191758784454257,-3.632052664254539,-0.0001927452382343,-2.2924846340442864
"0.035,0.015,0.465,0.485",2,adam_first,1,all,61440,-0.2032437141295363,-1.1714813842395306,0.2465923801498529,2.1658129179535828,0.3919430930545866,0.8564262056053312,-0.4352917590749115,-0.9487346307951972,0.0433486660203158,0.2042945023778755,0.1886993789250487,0.412553805010216,-1.2770709464088774,-1.397451989051834,9.219768526411592e-05,1.0965862435752771
"0.035,0.015,0.465,0.485",2,adam_first,1,Octx,26706,-0.0534328065859783,-0.3079826527045752,0.0935304886475784,0.8214752638031061,0.0893639989906002,0.1952673026504372,-0.1294616810522046,-0.2821665644123792,0.040097682061599,0.1889731969939168,0.035931192404623,0.0785564331452797,-0.3657889752763553,-0.4002694858187728,3.3127959841398694e-05,0.3940192742987555
"0.035,0.015,0.465,0.485",2,adam_first,1,Dctx,24859,-0.2791129196808547,-1.6087857423155945,0.2726710455646609,2.394860994800308,0.3582549835544109,0.7828150607618267,-0.3518131094382191,-0.7667897991019345,-0.0064418741161966,-0.0303593994410933,0.0791420638735534,0.1730284422417983,-1.2618520582381316,-1.3807985168190102,0.000148724580722,1.7689091524817413
"0.035,0.015,0.465,0.485",2,adam_first,2,all,61440,0.0639777012793249,0.3687626275487105,-0.0264319211479414,-0.232150710552182,-0.0747654880582922,-0.163368418483844,0.0372197079269705,0.0811217421929703,0.0375457801313846,0.1769465400558243,-0.0107877867789655,-0.0235853584079303,0.2023948184125293,0.2214732410597167,-2.354273680060276e-05,-0.2800139855756494
"0.035,0.015,0.465,0.485",2,adam_first,2,Octx,26706,0.0134077906120023,0.0772814902198231,-0.0307222208156468,-0.2698322740966904,-0.0163689811116116,-0.035767499495368,0.033683411315263,0.0734142517791367,-0.0173144302036452,-0.081599809801584,-0.0029611904996091,-0.0064740563266988,0.0941824038545249,0.1030603569600353,-5.638835304178197e-06,-0.0670675104980654
"0.035,0.015,0.465,0.485",2,adam_first,2,Dctx,24859,0.0581222100626672,0.3350120193920388,-0.0175928248768762,-0.1545172132183442,-0.0846041785855432,-0.1848667240942585,0.0440747933998714,0.0960626567626001,0.0405293851857923,0.191007736531782,-0.0264819685228738,-0.0578975773026357,0.2043940069249581,0.2236608798679123,2.941130706998129e-05,0.3498139312946777
"0.04,0.01,0.46,0.49",0,sgd_accum,0,all,61440,-8.468721885558956e-05,-0.0004421491660774,6.97665831247659e-05,0.0007431595216802,1.770657016447706e-05,3.87006782696633e-05,-2.785934433821738e-06,-6.081973009682738e-06,-1.4920635730814258e-05,-6.881544772954084e-05,-6.698064869090481e-05,-0.0001465222614669,-0.0001749463065793,-0.0001914908094366,6.586007347513383e-09,5.2210391790498966e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,0,Octx,24616,-2.1895058809414816e-05,-0.0001143133772087,1.8703747309290232e-05,0.0001992338922366,1.0792792574479525e-05,2.3589457990803326e-05,-7.60148107509726e-06,-1.659479209958818e-05,-3.1913115003531217e-06,-1.4718644279190378e-05,-1.1102266233976229e-05,-2.4286554218332967e-05,-5.899307976801401e-05,-6.457199821371339e-05,1.4147896965787944e-09,1.1215706339506162e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,0,Dctx,26554,-1.515920884781096e-05,-7.914572754931786e-05,1.3037666293878245e-05,0.0001388783198606,1.98840210903299e-06,4.345986239999654e-06,1.3314044533328397e-07,2.9065888456798706e-07,-2.1215425539420137e-06,-9.78476409187331e-06,-1.3170806739147708e-05,-2.8811551193988505e-05,-3.005213680680544e-05,-3.2894138292801304e-05,4.224579414082861e-09,3.3490236910018045e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,1,all,61440,-3.7299568903290975e-05,-0.000194739814443,3.536767147610896e-05,0.0003767394164929,-2.5393668965372327e-06,-5.5502121731446705e-06,4.471264323675523e-06,9.761216418308549e-06,-1.931897427152131e-06,-8.910102010094901e-06,-3.9838935799800016e-05,-8.714891661862134e-05,-6.565660915916641e-05,-7.186569112879011e-05,2.4086281993437662e-09,1.909433368805189e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,1,Octx,24616,-2.0065966028505906e-05,-0.0001047637443516,1.9605470213519708e-05,0.0002088391205878,-1.0958882197834766e-06,-2.3952474713844144e-06,1.5563840348006432e-06,3.397741733416659e-06,-4.604958150184598e-07,-2.1238522446218692e-06,-2.1161854248480336e-05,-4.6292217258611814e-05,-3.701916398757975e-05,-4.052003048966492e-05,3.2614503944151713e-09,2.5855058142621884e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,1,Dctx,26554,-1.992294190186839e-06,-1.0401702012132786e-05,7.410503537784456e-07,7.893730806195198e-06,5.298727425443246e-07,1.158125732007211e-06,7.213710938424197e-07,1.5748251177240883e-06,-1.2512438364084185e-06,-5.770860328923445e-06,-1.462421447601828e-06,-3.1990926022420253e-06,-2.5418461924919112e-06,-2.782226126294124e-06,3.7835182748167605e-09,2.9993736880551568e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,2,all,61440,4.120220217074163e-06,2.1511533353591375e-05,2.657582768662492e-07,2.830879556840017e-06,-1.2396819396442583e-06,-2.709532758587836e-06,-3.1462965543142516e-06,-6.868679496360861e-06,4.385978493951604e-06,2.0228566613290385e-05,2.8805382774412674e-06,6.301267469065685e-06,1.947847325528969e-06,2.132053361500188e-06,-1.4373635412688272e-09,-1.1394659871334437e-05
"0.04,0.01,0.46,0.49",0,sgd_accum,2,Octx,24616,2.538312954915021e-06,1.3252447906845636e-05,2.3454302466703354e-07,2.4983720603497445e-06,-4.111304322094489e-07,-8.985945011375618e-07,-2.361725547416577e-06,-5.155882658717627e-06,2.772855979604633e-06,1.2788686029775095e-05,2.127182522719928e-06,4.6532782210020325e-06,3.531748150485607e-07,3.865742154185546e-07,-2.716356449924735e-10,-2.153384091603932e-06
"0.04,0.01,0.46,0.49",0,sgd_accum,2,Dctx,26554,6.947222103874658e-07,3.6271216616773617e-06,1.059808248190828e-06,1.1289166754658713e-05,-7.833113922543798e-07,-1.712058399509586e-06,-9.712190663466286e-07,-2.1202681858906326e-06,1.7545304585974687e-06,8.092068008479717e-06,-8.858918183156252e-08,-1.9379160275635373e-07,-5.529937119413062e-07,-6.052897919567434e-07,-8.958951468389403e-10,-7.102184092966142e-06
"0.04,0.01,0.46,0.49",0,sgd_quarter,0,all,61440,-2.4280686068184077e-05,-0.0001267686581506,2.0266992635136003e-05,0.0002158857131599,5.126468385467701e-06,1.120475630247193e-05,-1.1127749534624953e-06,-2.4292988200464277e-06,-4.013693431997169e-06,-1.851155108636443e-05,-1.9154217682570147e-05,-4.1900449552711384e-05,-5.0786922044053926e-05,-5.558979209772916e-05,1.4931981935933964e-09,1.1837287539287572e-05
"0.04,0.01,0.46,0.49",0,sgd_quarter,0,Octx,24616,-8.289244781362451e-06,-4.3277872588321416e-05,7.422038763264982e-06,7.906018225567951e-05,3.429556826904339e-06,7.495871539922937e-06,-2.5623508097449257e-06,-5.59386763629934e-06,-8.672060177256874e-07,-3.9996399255495114e-06,-4.859687953507859e-06,-1.0630719213511244e-05,-2.170319117981923e-05,-2.37556409600269e-05,3.7850440678571173e-10,3.000583256284053e-06
"0.04,0.01,0.46,0.49",0,sgd_quarter,0,Dctx,26554,-7.501931608393143e-06,-3.9167336576224986e-05,6.697677190856972e-06,7.134422175476784e-05,1.1282136461118043e-06,2.465900111203509e-06,-3.239592283734817e-07,-7.072353388095689e-07,-8.042544174103178e-07,-3.709300918609835e-06,-6.373717962255939e-06,-1.3942707155496864e-05,-1.5651781673841157e-05,-1.7131955515105785e-05,8.651942377621436e-10,6.8588034821277334e-06
